root_626,root_888,fafb_match,malecns_match,cell_type,super_class,neurotransmitter_predicted,sexually_dimorphic,region
720575941564516615,720575941564516615,720575940628884486,21023,LPLC1,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941484166074,720575941484166074,720575940618172509,20103,LPLC2,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941488524085,720575941488524085,720575940626226576,20508,LPLC1,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941459202771,720575941459202771,720575940615529019,100493,LC12,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941511886412,720575941511886412,720575940626447848,31988,LPLC2,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941546280072,720575941546280072,720575940627033672,19599,LPLC4,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941507919198,720575941507919198,720575940610536290,17551,LPLC2,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941488054480,720575941488054480,720575940634362323,59459,LC29,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941598281372,720575941514878929,720575940618625671,18970,LPLC4,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941454934765,720575941454934765,720575940627033672,18314,LPLC4,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941639377695,720575941639377695,720575940618275520,25584,LC4,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941679345597,720575941679345597,720575940628891863,18189,LC4,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941525998105,720575941525998105,720575940622626539,37941,LC6,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941441311935,720575941441311935,720575940628197892,24800,LPLC2,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941571674696,720575941540508914,720575940619654149,28741,LPLC2,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941722957626,720575941540528114,720575940622732010,11153,LC22,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941462069005,720575941462069005,720575940623935588,21677,LPLC1,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941400086051,720575941482417743,720575940631312428,23497,LPLC2,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941477600820,720575941608919661,720575940622713929,20783,LPLC1,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941554464740,720575941704506586,720575940615967377,19608,LPLC2,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941513684044,720575941513684044,720575940632229913,25661,LC22,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941514135033,720575941514135033,720575940634502812,23333,LPLC1,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941459911108,720575941459911108,720575940636523866,16469,LPLC4,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941459192223,720575941459192223,720575940616116697,20694,LPLC2,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941489688780,720575941489688780,720575940615288203,37431,LPLC2,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941437854175,720575941437854175,720575940631773523,46855,LC22,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941429767343,720575941429767343,720575940618625671,18970,LPLC4,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941513955171,720575941513955171,720575940625001735,33439,LPLC2,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941503423319,720575941503423319,720575940626351108,36805,LC17,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941516511660,720575941516511660,720575940622366983,62634,LC13,visual_projection,glutamate,isomorphic,optic_lobe
720575941688606171,720575941688606171,720575940631230508,58700,LC16,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941535129576,720575941535129576,720575940619000815,138845,LC13,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941490353383,720575941478746433,720575940603067360,47077,LC13,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941475148596,720575941475148596,720575940623283687,54748,LC12,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941551745563,720575941551745563,720575940629964591,22328,LC4,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941614336019,720575941496353150,720575940631685394,26729,LC20b,visual_projection,glutamate,isomorphic,optic_lobe
720575941498075465,720575941541400189,720575940651812342,67657,LC13,visual_projection,glutamate,isomorphic,optic_lobe
720575941680730301,720575941680730301,720575940620996357,37638,LC16,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941437085759,720575941437085759,720575940626131528,90987,LC12,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941592595670,720575941592595670,720575940629484791,78087,LC13,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941549778431,720575941549778431,720575940623618381,51133,LC13,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941584590943,720575941584590943,720575940613540527,39027,LC16,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941528705208,720575941528705208,720575940620835316,26075,LC17,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941476231530,720575941476231530,720575940631087431,79084,LC13,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941595058469,720575941595058469,720575940618057595,43861,LC16,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941572569353,720575941572569353,720575940628557767,53160,LC12,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941609302249,720575941609302249,720575940632125410,61148,LC12,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941623680202,720575941623680202,720575940617933528,50437,LC12,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941643276449,720575941643276449,720575940607896009,23218,TmY14,optic_lobe_intrinsic,glutamate,isomorphic,optic_lobe
720575941573570703,720575941573570703,720575940616989964,25463,cLP03,visual_centrifugal,gaba,isomorphic,central_brain
720575941489607116,720575941489607116,720575940621582830,59811,LC13,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941522509303,720575941544533533,720575940630879548,14671,LT43,visual_projection,gaba,isomorphic,optic_lobe
720575941578222673,720575941578222673,720575940627359107,17611,LT38,visual_centrifugal,gaba,isomorphic,central_brain
720575941414449553,720575941482893903,720575940628082053,11319,LT42,visual_centrifugal,gaba,isomorphic,central_brain
720575941599083456,720575941599083456,720575940624202032,50310,LC12,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941438318911,720575941438318911,720575940623194151,43651,LC13,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941623777900,720575941623777900,720575940609585250,65843,LC13,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941579484281,720575941579484281,720575940644440100,60187,LC16,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941429894103,720575941429894103,720575940638863987,47979,LC12,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941612946908,720575941633355500,720575940627359107,17611,LT38,visual_centrifugal,gaba,isomorphic,central_brain
720575941484864262,720575941484864262,720575940627910021,19210,LPLC1,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941592064107,720575941537501978,720575940624363817,40500,LC22,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941577900377,720575941462234579,720575940633219399,40183,LC22,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941549357940,720575941549357940,720575940653583606,31993,LC22,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941514153818,720575941514153818,720575940622268853,28723,LPLC1,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941702575066,720575941702575066,720575940615116731,29873,LPLC2,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941585722590,720575941585722590,720575940628365211,32014,LC22,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941476713780,720575941597212529,720575940627334918,53150,LC29,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941532234883,720575941532234883,720575940612382947,40500,LC22,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941412597140,720575941412597140,720575940637848179,52314,LC12,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941521223415,720575941521223415,720575940628308904,61937,LC16,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941653120529,720575941612577001,720575940620697076,42655,LC13,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941643406024,720575941643406024,720575940626489644,103346,T4a,optic_lobe_intrinsic,acetylcholine,isomorphic,optic_lobe
720575941535812033,720575941541419469,720575940621011696,124458,T5b,optic_lobe_intrinsic,acetylcholine,isomorphic,optic_lobe
720575941506654814,720575941506654814,720575940626852373,112750,T4c,optic_lobe_intrinsic,acetylcholine,isomorphic,optic_lobe
720575941688864475,720575941688864475,720575940619453611,125024,T4d,optic_lobe_intrinsic,acetylcholine,isomorphic,optic_lobe
720575941534806810,720575941534806810,720575940630645729,129914,T5c,optic_lobe_intrinsic,acetylcholine,isomorphic,optic_lobe
720575941526095782,720575941526095782,720575940644084503,40298,LC15,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941471434103,720575941566696290,720575940617692305,46698,LC15,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941549870708,720575941558272420,720575940629860815,31391,LC15,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941525113956,720575941525113956,720575940620306648,33349,LC15,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941661237816,720575941661237816,720575940623026419,58546,LC16,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941446213908,720575941446213908,720575940631414223,60635,LC16,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941599661097,720575941599661097,720575940614712115,41166,LC16,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941530832869,720575941530832869,720575940623440639,90321,LC24,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941548374388,720575941548374388,720575940642908813,96404,LC24,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941543192861,720575941543192861,720575940626759780,48414,LC15,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941526939673,720575941526939673,720575940614723189,49094,MeTu1,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941441917903,720575941441917903,720575940621023526,65682,MeTu3c,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941701451482,720575941701451482,720575940630851644,63658,LC12,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941469487627,720575941469487627,720575940636804927,54821,LC12,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941479627427,720575941479627427,720575940629964591,16138,LC4,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941601965814,720575941601965814,720575940623116582,112745,T5c,optic_lobe_intrinsic,acetylcholine,isomorphic,optic_lobe
720575941609245417,720575941609245417,720575940631230508,62499,LC16,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941540349645,720575941515129420,720575940621413803,16996,LT69,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941583634054,720575941583634054,720575940616088157,80145,LC12,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941730749739,720575941730749739,720575940624856762,26112,LC4,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941595854887,720575941535163011,720575940633573836,10914,cL16,visual_centrifugal,dopamine,isomorphic,central_brain
720575941508400478,720575941508400478,720575940609109602,229604331,LC31b,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941526768516,720575941526768516,720575940614376498,61630,LC16,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941484148621,720575941484148621,720575940621413803,16996,LT69,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941527580600,720575941527580600,720575940614402828,49553,LC13,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941492822142,720575941492822142,720575940612037073,26769,LC31a,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941410921387,720575941410921387,720575940637862318,60782,LC13,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941590202423,720575941590202423,720575940634652023,53816,LC12,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941501597783,720575941501597783,720575940630581323,42165,LT70,visual_centrifugal,gaba,isomorphic,central_brain
720575941484170381,720575941484170381,720575940622408542,511987,LC31a,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941473071675,720575941473071675,720575940625780026,23297,cLP02,visual_centrifugal,gaba,isomorphic,central_brain
720575941520813303,720575941520813303,720575940637862318,60146,LC13,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941546011528,720575941546011528,720575940624961667,61743,LC13,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941558647923,720575941558647923,720575940617861755,120943,T5d,optic_lobe_intrinsic,acetylcholine,isomorphic,optic_lobe
720575941437682143,720575941437682143,720575940629121527,48341,LPC1,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941443321258,720575941443321258,720575940626729349,39551,LPC1,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941687771375,720575941687771375,720575940632435999,133411,T5d,optic_lobe_intrinsic,acetylcholine,isomorphic,optic_lobe
720575941611607260,720575941611607260,720575940606920578,126710,T5c,optic_lobe_intrinsic,acetylcholine,isomorphic,optic_lobe
720575941440657493,720575941440657493,720575940613644185,15371,LPT51,visual_projection,serotonin,isomorphic,optic_lobe
720575941390510486,720575941390510486,720575940641251792,64770,LC16,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941502877746,720575941505845810,720575940617990454,54372,LC16,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941552313883,720575941552313883,720575940621398348,38245,LC15,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941626328121,720575941626328121,720575940620443508,52526,LC16,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941580063609,720575941580063609,720575940626517129,52322,LC16,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941609790697,720575941609790697,720575940618214360,44448,LC16,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941541125724,720575941541125724,720575940617729977,55100,LC25,visual_projection,glutamate,isomorphic,optic_lobe
720575941545593524,720575941545593524,720575940618798040,53482,LC16,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941439947867,720575941439947867,720575940627066884,38101,LC16,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941516043866,720575941516043866,720575940617990454,54372,LC16,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941553101569,720575941553101569,720575940635093785,126075,T5c,optic_lobe_intrinsic,acetylcholine,isomorphic,optic_lobe
720575941563864471,720575941563864471,720575940615630934,115673,T4b,optic_lobe_intrinsic,acetylcholine,isomorphic,optic_lobe
720575941572671240,720575941572671240,720575940627977415,128424,T5c,optic_lobe_intrinsic,acetylcholine,isomorphic,optic_lobe
720575941598982185,720575941598982185,720575940626729349,32828,LPC1,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941609795817,720575941609795817,720575940619438539,119876,T5d,optic_lobe_intrinsic,acetylcholine,isomorphic,optic_lobe
720575941631208389,720575941631208389,720575940630706683,122607,T4b,optic_lobe_intrinsic,acetylcholine,isomorphic,optic_lobe
720575941596683712,720575941596683712,720575940621111472,128412,T5c,optic_lobe_intrinsic,acetylcholine,isomorphic,optic_lobe
720575941391687062,720575941488908240,720575940619872238,44800,LPC1,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941643547297,720575941643547297,720575940627170250,124468,T5c,optic_lobe_intrinsic,acetylcholine,isomorphic,optic_lobe
720575941448363445,720575941576186632,720575940631643437,88033,LPC1,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941479120291,720575941534066149,720575940620992865,132570,T4c,optic_lobe_intrinsic,acetylcholine,isomorphic,optic_lobe
720575941593398311,720575941593398311,720575940631697000,98235,T5c,optic_lobe_intrinsic,acetylcholine,isomorphic,optic_lobe
720575941626692665,720575941538885608,720575940617812441,24398,TmY14,optic_lobe_intrinsic,glutamate,isomorphic,optic_lobe
720575941502380887,720575941502380887,720575940608074162,104418,T4d,optic_lobe_intrinsic,acetylcholine,isomorphic,optic_lobe
720575941533864114,720575941533864114,720575940606665564,47404,Mi1,optic_lobe_intrinsic,acetylcholine,isomorphic,optic_lobe
720575941660769336,720575941660769336,720575940618010942,122162,T4b,optic_lobe_intrinsic,acetylcholine,isomorphic,optic_lobe
720575941482001850,720575941482001850,720575940615088894,138214,T4a,optic_lobe_intrinsic,acetylcholine,isomorphic,optic_lobe
720575941477985386,720575941561536115,720575940620352459,16876,LT78,visual_projection,glutamate,isomorphic,optic_lobe
720575941585592710,720575941585592710,720575940615794335,24253,LLPC1,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941564303414,720575941564303414,720575940610483930,55533,LC13,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941538633677,720575941538633677,720575940621281485,63149,cLP02,visual_centrifugal,gaba,isomorphic,central_brain
720575941577390417,720575941577390417,720575940611591907,43769,LC13,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941408758955,720575941408758955,720575940633548895,575476,cLP02,visual_centrifugal,gaba,isomorphic,central_brain
720575941425414228,720575941425414228,720575940625780026,23297,cLP02,visual_centrifugal,gaba,isomorphic,central_brain
720575941504263874,720575941504263874,720575940629932547,45914,cLP02,visual_centrifugal,gaba,isomorphic,central_brain
720575941537389288,720575941537389288,720575940629932547,43092,cLP02,visual_centrifugal,gaba,isomorphic,central_brain
720575941623687370,720575941623687370,720575940617985309,69344,cLP02,visual_centrifugal,gaba,isomorphic,central_brain
720575941480804806,720575941480804806,720575940639697486,59045,LC13,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941688794742,720575941511902736,720575940628871276,36932,cLP02,visual_centrifugal,gaba,isomorphic,central_brain
720575941436293920,720575941505583554,720575940607887746,16154,LT78,visual_projection,glutamate,isomorphic,optic_lobe
720575941475529524,720575941478622494,720575940615449174,36705,cLP01,visual_centrifugal,gaba,isomorphic,central_brain
720575941482146499,720575941482146499,720575940653299617,25350,LC37,visual_projection,glutamate,isomorphic,optic_lobe
720575941480456928,720575941464911117,720575940622706420,29139,LC37,visual_projection,glutamate,isomorphic,optic_lobe
720575941448185934,720575941537760778,720575940621807599,13574,cLM01,visual_centrifugal,serotonin,isomorphic,central_brain
720575941522572791,720575941522572791,720575940638722138,19623,LT47,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941490580021,720575941570409210,720575940610499570,16021,cL02c,visual_centrifugal,glutamate,isomorphic,central_brain
720575941552494079,720575941704885210,720575940640062005,286259,OA-ASM1,visual_centrifugal,octopamine,isomorphic,central_brain
720575941487303120,720575941567670119,720575940626678035,515064,cLLPM01,visual_centrifugal,glutamate,isomorphic,central_brain
720575941596586097,720575941478945076,720575940631190016,934019,cM15,visual_centrifugal,acetylcholine,isomorphic,central_brain
720575941351470128,720575941634580384,720575940622050781,27168,LLPC1,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941448025013,720575941448025013,720575940631107403,35508,LLPC2,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941624291580,720575941624291580,720575940639574333,94448,LPC2,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941431268193,720575941431268193,720575940610494510,18311,aMe5,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941411076975,720575941411076975,720575940613980335,31514,LC11,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941650269461,720575941537812250,720575940620512950,25169,LPLC1,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941599042089,720575941599042089,720575940640425806,27000,LLPC1,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941537950435,720575941462600659,720575940630191447,24309,LC19,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941590914558,720575941478291742,720575940625150443,130534,LPC2,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941690878427,720575941472914496,720575940609171721,802295,MTe03,visual_projection,histamine,isomorphic,optic_lobe
720575941653043473,720575941653043473,720575940618486219,39664,LLPC1,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941438626645,720575941438626645,720575940614180333,94413,LC27,visual_projection,gaba,isomorphic,optic_lobe
720575941681317309,720575941517820250,720575940635102745,11665,cL04,visual_centrifugal,acetylcholine,isomorphic,central_brain
720575941489826766,720575941489826766,720575940625344612,52850,LLPC2,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941598304704,720575941598304704,720575940605318880,30656,LC9,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941433795726,720575941634911163,720575940625820293,50243,LC12,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941481120675,720575941481120675,720575940608085973,46094,LLPC3,visual_projection,glutamate,isomorphic,optic_lobe
720575941465270870,720575941465270870,720575940618143435,43877,LC17,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941612229037,720575941569438254,720575940611639978,25707,LC33,visual_projection,glutamate,isomorphic,optic_lobe
720575941545234793,720575941545234793,720575940620606061,112142,T4b,optic_lobe_intrinsic,acetylcholine,isomorphic,optic_lobe
720575941461725840,720575941461725840,720575940622926412,48761,LLPC3,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941443383210,720575941443383210,720575940629061627,89797,LC12,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941459012848,720575941473270283,720575940614710509,513688,cML01,visual_centrifugal,glutamate,isomorphic,central_brain
720575941599076905,720575941599076905,720575940627895056,49593,LLPC2,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941448412765,720575941671231921,720575940629787223,42517,LPLC1,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941466656854,720575941466656854,720575940640582352,32349,LC13,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941537444082,720575941537444082,720575940637670982,33353,LC17,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941519435187,720575941519435187,720575940633809783,51588,LC12,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941548429684,720575941548429684,720575940624335909,39137,LC12,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941595109334,720575941527790948,720575940607401138,16936,LPT31,visual_projection,dopamine,isomorphic,optic_lobe
720575941668500723,720575941668500723,720575940610239939,32277,LC15,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941477195114,720575941477195114,720575940623139732,36075,LC17,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941448414740,720575941669877747,720575940622313398,63441,OA-AL2i2,visual_centrifugal,octopamine,isomorphic,central_brain
720575941574766518,720575941574766518,720575940642057357,98669,T5d,optic_lobe_intrinsic,acetylcholine,isomorphic,optic_lobe
720575941655207124,720575941655207124,720575940618214360,42993,LC16,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941411479979,720575941551370557,720575940606649376,531354,LC15,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941470713207,720575941470713207,720575940624916226,77590,LC13,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941591606412,720575941491564853,720575940615920453,21769,LPLC2,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941631786988,720575941520686446,720575940645834036,51977,LC40,visual_projection,gaba,isomorphic,optic_lobe
720575941564541440,720575941564541440,720575940629901328,145374,LC13,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941689073304,720575941575418269,720575940629109079,72791,LC12,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941452382535,720575941452382535,720575940629459671,514280,LC21,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941515744515,720575941488145158,720575940634839964,12574,LPLC4,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941353112880,720575941353112880,720575940622680724,14586,LC31b,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941474736938,720575941474736938,720575940616476884,495695380,LC18,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941553874567,720575941553874567,720575940625045837,128304,LC9,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941499367905,720575941559874852,720575940616412738,13676,aMe26,visual_projection,dopamine,isomorphic,optic_lobe
720575941576038248,720575941652899605,720575940617216320,40105,LC6,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941689110168,720575941522430647,720575940626935143,51872,LC6,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941515074451,720575941652635413,720575940650455286,42662,LC10d,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941461236420,720575941461236420,720575940613168554,38298,LC16,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941494874567,720575941494874567,720575940622480372,42063,LT52,visual_projection,glutamate,isomorphic,optic_lobe
720575941534627610,720575941644901202,720575940630065995,63636,LPC1,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941562829736,720575941562829736,720575940640856205,46558,LC12,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941578719833,720575941578719833,720575940615201675,16590,LC33,visual_projection,glutamate,isomorphic,optic_lobe
720575941482594246,720575941482594246,720575940615529019,72162,LC12,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941668250099,720575941668250099,720575940626416145,39513,LC6,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941584654943,720575941440839903,720575940659229057,43240,LC11,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941655229401,720575941440328415,720575940632823144,15007,aMe26,visual_projection,dopamine,isomorphic,optic_lobe
720575941528196280,720575941575402909,720575940619410501,47652,LLPC2,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941663657084,720575941540373653,720575940614973708,16866,aMe8,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941482295037,720575941482295037,720575940622693813,32420,LC17,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941533476530,720575941468587798,720575940618788033,67958,LC12,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941639746079,720575941633234412,720575940618709158,23098,LC4,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941400457251,720575941400457251,720575940628656683,140866,T5d,optic_lobe_intrinsic,acetylcholine,isomorphic,optic_lobe
720575941496725120,720575941496725120,720575940615522922,11463,LT51,visual_projection,glutamate,isomorphic,optic_lobe
720575941536620314,720575941536620314,720575940607718101,54492,LC12,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941489594062,720575941489594062,720575940620433690,34092,LC17,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941574474678,720575941574474678,720575940624186407,26788,LC10a,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941592006507,720575941592006507,720575940629333868,61771,LLPC1,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941591359272,720575941528142594,720575940628793856,26352,LC10d,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941556661028,720575941556661028,720575940633947128,45083,LC12,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941522430967,720575941522430967,720575940635818175,34877,LLPC1,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941643336824,720575941643336824,720575940616725689,27142,LLPC1,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941489838284,720575941489838284,720575940630088955,45300,LC10a,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941434773646,720575941434773646,720575940633311652,25307,aMe1,visual_projection,gaba,isomorphic,optic_lobe
720575941433316622,720575941562713133,720575940611294562,13362,aMe25,visual_projection,glutamate,isomorphic,optic_lobe
720575941493682864,720575941493682864,720575940632298669,14171,CB0633,central_brain_intrinsic,glutamate,isomorphic,central_brain
720575941566666343,720575941566666343,720575940619738863,517465,AOTU026,central_brain_intrinsic,acetylcholine,isomorphic,central_brain
720575941569421556,720575941569421556,720575940621361573,20593,PS055,central_brain_intrinsic,gaba,isomorphic,central_brain
720575941626160748,720575941626160748,720575940622783368,78022,LC24,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941661997436,720575941393899524,720575940634383330,19057,LC15,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941510290448,720575941536878058,720575940632745186,97065,LC12,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941550377021,720575941499433851,720575940626800552,100344,LC12,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941526384294,720575941593948200,720575940638637475,97438,LC12,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941593923947,720575941593923947,720575940625133770,512536,LC12,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941546666376,720575941546666376,720575940645288740,73812,LC6,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941438735445,720575941558889124,720575940642181005,524089,LPLC4,visual_projection,acetylcholine,isomorphic,optic_lobe
